Attendee ID,Company Name,Preference
95,Intact Insurance,5
95,Milliman,6
95,Manulife,7
95,PartnerRe,8
95,Desjardins,9
95,Swiss Re,10
95,Munich Re,11
95,iA Financial Group,12
95,Foresters Financial,13
95,Echelon Insurance / CCG Group,14
95,Wawanesa Insurance,15
95,Economical Insurance,15
95,CAAT Pension Plan,15
95,The Co-operators,15
95,Mercer Canada,15
95,Normandin Beaudry,15
95,Canada Life,15
95,Northbridge Financial Corporation,15
95,Moody's Analytics,15
95,Ontario Teachers' Pension Plan,15
212,Intact Insurance,1
212,iA Financial Group,2
212,Desjardins,3
212,Deloitte,4
212,Normandin Beaudry,5
212,Manulife,6
212,KPMG Canada,7
212,Munich Re,8
212,Swiss Re,9
212,Economical Insurance,10
212,Mercer Canada,11
212,Milliman,12
212,Canada Life,13
212,PartnerRe,14
212,Echelon Insurance / CCG Group,15
212,Royal and Sun Alliance (RSA),15
212,CAAT Pension Plan,15
212,Foresters Financial,15
212,The Co-operators,15
212,Wawanesa Insurance,15
212,Northbridge Financial Corporation,15
212,Moody's Analytics,15
212,RSM Canada,15
212,Ontario Teachers' Pension Plan,15
469,Normandin Beaudry,1
469,Desjardins,2
469,Intact Insurance,3
469,iA Financial Group,4
469,Mercer Canada,5
469,Manulife,6
469,Milliman,7
469,The Co-operators,8
469,KPMG Canada,9
469,Moody's Analytics,10
469,Echelon Insurance / CCG Group,11
469,Economical Insurance,12
469,Northbridge Financial Corporation,13
469,Royal and Sun Alliance (RSA),14
469,Canada Life,15
469,Deloitte,15
469,Swiss Re,15
469,PartnerRe,15
469,CAAT Pension Plan,15
469,Foresters Financial,15
469,Wawanesa Insurance,15
469,Munich Re,15
469,RSM Canada,15
469,Ontario Teachers' Pension Plan,15
115,Canada Life,1
115,Manulife,2
115,Intact Insurance,3
115,KPMG Canada,4
115,Moody's Analytics,5
115,Swiss Re,6
115,RSM Canada,7
115,Ontario Teachers' Pension Plan,8
115,Munich Re,9
115,Foresters Financial,10
115,Desjardins,11
115,Milliman,12
115,Normandin Beaudry,13
115,The Co-operators,14
115,Wawanesa Insurance,15
115,Deloitte,15
115,Economical Insurance,15
115,Royal and Sun Alliance (RSA),15
115,PartnerRe,15
115,CAAT Pension Plan,15
115,Mercer Canada,15
115,Echelon Insurance / CCG Group,15
115,Northbridge Financial Corporation,15
115,iA Financial Group,15
391,Manulife,1
391,Munich Re,2
391,Deloitte,3
391,Canada Life,4
391,Wawanesa Insurance,5
391,Mercer Canada,6
391,RSM Canada,7
391,KPMG Canada,8
391,Milliman,9
391,Swiss Re,10
391,PartnerRe,11
391,Desjardins,12
391,Foresters Financial,13
391,iA Financial Group,14
391,CAAT Pension Plan,15
391,Economical Insurance,15
391,Royal and Sun Alliance (RSA),15
391,The Co-operators,15
391,Echelon Insurance / CCG Group,15
391,Normandin Beaudry,15
391,Intact Insurance,15
391,Northbridge Financial Corporation,15
391,Moody's Analytics,15
391,Ontario Teachers' Pension Plan,15
407,Milliman,1
407,Deloitte,2
407,KPMG Canada,3
407,RSM Canada,4
407,Swiss Re,5
407,Mercer Canada,6
407,Manulife,7
407,Moody's Analytics,8
407,Canada Life,9
407,iA Financial Group,10
407,Desjardins,11
407,Economical Insurance,15
407,Royal and Sun Alliance (RSA),15
407,PartnerRe,15
407,CAAT Pension Plan,15
407,Foresters Financial,15
407,The Co-operators,15
407,Wawanesa Insurance,15
407,Echelon Insurance / CCG Group,15
407,Normandin Beaudry,15
407,Munich Re,15
407,Intact Insurance,15
407,Northbridge Financial Corporation,15
407,Ontario Teachers' Pension Plan,15
244,Canada Life,1
244,Manulife,2
244,Wawanesa Insurance,3
244,KPMG Canada,4
244,Swiss Re,5
244,Intact Insurance,6
244,Deloitte,7
244,Economical Insurance,8
244,Desjardins,9
244,Foresters Financial,10
244,Northbridge Financial Corporation,11
244,iA Financial Group,12
244,Mercer Canada,13
244,Milliman,14
244,PartnerRe,15
244,Royal and Sun Alliance (RSA),15
244,CAAT Pension Plan,15
244,The Co-operators,15
244,Echelon Insurance / CCG Group,15
244,Normandin Beaudry,15
244,Munich Re,15
244,Moody's Analytics,15
244,RSM Canada,15
244,Ontario Teachers' Pension Plan,15
49,Canada Life,1
49,Ontario Teachers' Pension Plan,2
49,CAAT Pension Plan,3
49,Wawanesa Insurance,4
49,PartnerRe,5
49,Munich Re,6
49,Royal and Sun Alliance (RSA),7
49,Moody's Analytics,8
49,Milliman,9
49,Mercer Canada,10
49,Echelon Insurance / CCG Group,11
49,Economical Insurance,12
49,Normandin Beaudry,13
49,Foresters Financial,14
49,Manulife,15
49,Deloitte,15
49,Swiss Re,15
49,KPMG Canada,15
49,The Co-operators,15
49,Desjardins,15
49,Intact Insurance,15
49,Northbridge Financial Corporation,15
49,iA Financial Group,15
49,RSM Canada,15
260,Milliman,1
260,Desjardins,2
260,Munich Re,3
260,KPMG Canada,4
260,Mercer Canada,5
260,iA Financial Group,6
260,Northbridge Financial Corporation,7
260,Ontario Teachers' Pension Plan,8
260,Swiss Re,9
260,Royal and Sun Alliance (RSA),10
260,PartnerRe,11
260,Moody's Analytics,12
260,Wawanesa Insurance,13
260,The Co-operators,14
260,Manulife,15
260,Deloitte,15
260,Economical Insurance,15
260,CAAT Pension Plan,15
260,Foresters Financial,15
260,Echelon Insurance / CCG Group,15
260,Normandin Beaudry,15
260,Canada Life,15
260,Intact Insurance,15
260,RSM Canada,15
362,Intact Insurance,1
362,Desjardins,2
362,Deloitte,3
362,Royal and Sun Alliance (RSA),4
362,Economical Insurance,5
362,Milliman,6
362,iA Financial Group,7
362,KPMG Canada,8
362,Mercer Canada,9
362,Moody's Analytics,10
362,Munich Re,11
362,Northbridge Financial Corporation,12
362,Swiss Re,13
362,Normandin Beaudry,14
362,Wawanesa Insurance,15
362,PartnerRe,15
362,CAAT Pension Plan,15
362,Foresters Financial,15
362,The Co-operators,15
362,Manulife,15
362,Echelon Insurance / CCG Group,15
362,Canada Life,15
362,RSM Canada,15
362,Ontario Teachers' Pension Plan,15
641,Intact Insurance,1
641,Manulife,2
641,The Co-operators,3
641,Desjardins,4
641,Royal and Sun Alliance (RSA),5
641,iA Financial Group,6
641,KPMG Canada,7
641,Deloitte,8
641,Normandin Beaudry,9
641,Swiss Re,10
641,Mercer Canada,11
641,Wawanesa Insurance,12
641,Economical Insurance,15
641,PartnerRe,15
641,CAAT Pension Plan,15
641,Milliman,15
641,Foresters Financial,15
641,Echelon Insurance / CCG Group,15
641,Munich Re,15
641,Canada Life,15
641,Northbridge Financial Corporation,15
641,Moody's Analytics,15
641,RSM Canada,15
641,Ontario Teachers' Pension Plan,15
7,Intact Insurance,1
7,Wawanesa Insurance,2
7,Desjardins,3
7,Economical Insurance,4
7,Deloitte,5
7,Canada Life,6
7,Mercer Canada,7
7,Munich Re,8
7,Swiss Re,9
7,Royal and Sun Alliance (RSA),10
7,CAAT Pension Plan,11
7,Foresters Financial,12
7,KPMG Canada,13
7,Manulife,14
7,Milliman,15
7,iA Financial Group,15
7,PartnerRe,15
7,The Co-operators,15
7,Echelon Insurance / CCG Group,15
7,Normandin Beaudry,15
7,Northbridge Financial Corporation,15
7,Moody's Analytics,15
7,RSM Canada,15
7,Ontario Teachers' Pension Plan,15
577,Canada Life,1
577,Manulife,2
577,Moody's Analytics,3
577,Desjardins,4
577,Ontario Teachers' Pension Plan,5
577,iA Financial Group,6
577,Munich Re,7
577,Swiss Re,8
577,Intact Insurance,9
577,Deloitte,10
577,PartnerRe,11
577,The Co-operators,12
577,RSM Canada,13
577,Wawanesa Insurance,14
577,Foresters Financial,15
577,Economical Insurance,15
577,Royal and Sun Alliance (RSA),15
577,KPMG Canada,15
577,CAAT Pension Plan,15
577,Milliman,15
577,Mercer Canada,15
577,Echelon Insurance / CCG Group,15
577,Normandin Beaudry,15
577,Northbridge Financial Corporation,15
19,Canada Life,1
19,Manulife,2
19,Desjardins,3
19,Deloitte,4
19,iA Financial Group,5
19,Intact Insurance,6
19,Moody's Analytics,7
19,Munich Re,8
19,Economical Insurance,15
19,Royal and Sun Alliance (RSA),15
19,Swiss Re,15
19,PartnerRe,15
19,KPMG Canada,15
19,CAAT Pension Plan,15
19,Milliman,15
19,The Co-operators,15
19,Foresters Financial,15
19,Wawanesa Insurance,15
19,Mercer Canada,15
19,Echelon Insurance / CCG Group,15
19,Normandin Beaudry,15
19,Northbridge Financial Corporation,15
19,RSM Canada,15
19,Ontario Teachers' Pension Plan,15
221,iA Financial Group,1
221,Intact Insurance,2
221,Desjardins,3
221,The Co-operators,4
221,Mercer Canada,5
221,Deloitte,6
221,KPMG Canada,7
221,Normandin Beaudry,8
221,Munich Re,9
221,Swiss Re,10
221,Wawanesa Insurance,11
221,Economical Insurance,12
221,Canada Life,13
221,PartnerRe,14
221,Ontario Teachers' Pension Plan,15
221,Royal and Sun Alliance (RSA),15
221,CAAT Pension Plan,15
221,Milliman,15
221,Foresters Financial,15
221,Manulife,15
221,Echelon Insurance / CCG Group,15
221,Northbridge Financial Corporation,15
221,Moody's Analytics,15
221,RSM Canada,15
250,Canada Life,1
250,CAAT Pension Plan,2
250,Desjardins,3
250,Echelon Insurance / CCG Group,4
250,Economical Insurance,5
250,Foresters Financial,6
250,Manulife,7
250,Ontario Teachers' Pension Plan,8
250,Royal and Sun Alliance (RSA),9
250,Wawanesa Insurance,10
250,The Co-operators,11
250,Swiss Re,12
250,RSM Canada,13
250,PartnerRe,14
250,Normandin Beaudry,15
250,Deloitte,15
250,iA Financial Group,15
250,KPMG Canada,15
250,Milliman,15
250,Mercer Canada,15
250,Munich Re,15
250,Intact Insurance,15
250,Northbridge Financial Corporation,15
250,Moody's Analytics,15
562,Intact Insurance,1
562,Desjardins,2
562,Echelon Insurance / CCG Group,3
562,The Co-operators,4
562,iA Financial Group,5
562,KPMG Canada,6
562,Deloitte,7
562,Wawanesa Insurance,8
562,CAAT Pension Plan,9
562,Canada Life,10
562,Economical Insurance,11
562,Foresters Financial,12
562,Manulife,13
562,Mercer Canada,14
562,Normandin Beaudry,15
562,Royal and Sun Alliance (RSA),15
562,Swiss Re,15
562,PartnerRe,15
562,Milliman,15
562,Munich Re,15
562,Northbridge Financial Corporation,15
562,Moody's Analytics,15
562,RSM Canada,15
562,Ontario Teachers' Pension Plan,15
430,The Co-operators,1
430,Echelon Insurance / CCG Group,2
430,Economical Insurance,3
430,iA Financial Group,4
430,Foresters Financial,5
430,Mercer Canada,6
430,Northbridge Financial Corporation,7
430,Wawanesa Insurance,8
430,Ontario Teachers' Pension Plan,9
430,Canada Life,10
430,Normandin Beaudry,11
430,Royal and Sun Alliance (RSA),12
430,Intact Insurance,13
430,KPMG Canada,14
430,RSM Canada,15
430,Deloitte,15
430,Swiss Re,15
430,PartnerRe,15
430,CAAT Pension Plan,15
430,Milliman,15
430,Manulife,15
430,Desjardins,15
430,Munich Re,15
430,Moody's Analytics,15
599,Manulife,1
599,iA Financial Group,2
599,Deloitte,3
599,Canada Life,4
599,Economical Insurance,5
599,CAAT Pension Plan,6
599,Intact Insurance,7
599,Milliman,8
599,Munich Re,9
599,Wawanesa Insurance,10
599,Swiss Re,11
599,PartnerRe,12
599,Royal and Sun Alliance (RSA),13
599,RSM Canada,14
599,Desjardins,15
599,KPMG Canada,15
599,Foresters Financial,15
599,The Co-operators,15
599,Mercer Canada,15
599,Echelon Insurance / CCG Group,15
599,Normandin Beaudry,15
599,Northbridge Financial Corporation,15
599,Moody's Analytics,15
599,Ontario Teachers' Pension Plan,15
516,Deloitte,1
516,KPMG Canada,2
516,Mercer Canada,3
516,Moody's Analytics,4
516,Milliman,5
516,Canada Life,6
516,iA Financial Group,7
516,Manulife,8
516,Munich Re,9
516,Royal and Sun Alliance (RSA),10
516,PartnerRe,11
516,Intact Insurance,12
516,Economical Insurance,13
516,Foresters Financial,14
516,Swiss Re,15
516,CAAT Pension Plan,15
516,The Co-operators,15
516,Wawanesa Insurance,15
516,Echelon Insurance / CCG Group,15
516,Desjardins,15
516,Normandin Beaudry,15
516,Northbridge Financial Corporation,15
516,RSM Canada,15
516,Ontario Teachers' Pension Plan,15
441,Manulife,1
441,Munich Re,2
441,Swiss Re,3
441,Intact Insurance,4
441,Canada Life,5
441,PartnerRe,6
441,Foresters Financial,7
441,Deloitte,8
441,Desjardins,9
441,KPMG Canada,10
441,Milliman,11
441,Economical Insurance,12
441,Northbridge Financial Corporation,13
441,RSM Canada,14
441,Wawanesa Insurance,15
441,Royal and Sun Alliance (RSA),15
441,iA Financial Group,15
441,CAAT Pension Plan,15
441,The Co-operators,15
441,Mercer Canada,15
441,Echelon Insurance / CCG Group,15
441,Normandin Beaudry,15
441,Moody's Analytics,15
441,Ontario Teachers' Pension Plan,15
256,Deloitte,1
256,Munich Re,2
256,Manulife,3
256,Desjardins,4
256,Mercer Canada,5
256,iA Financial Group,6
256,Ontario Teachers' Pension Plan,7
256,Economical Insurance,15
256,Royal and Sun Alliance (RSA),15
256,Swiss Re,15
256,PartnerRe,15
256,KPMG Canada,15
256,CAAT Pension Plan,15
256,Milliman,15
256,The Co-operators,15
256,Foresters Financial,15
256,Wawanesa Insurance,15
256,Echelon Insurance / CCG Group,15
256,Normandin Beaudry,15
256,Canada Life,15
256,Intact Insurance,15
256,Northbridge Financial Corporation,15
256,Moody's Analytics,15
256,RSM Canada,15
532,Manulife,1
532,Canada Life,2
532,Royal and Sun Alliance (RSA),3
532,CAAT Pension Plan,4
532,Deloitte,5
532,KPMG Canada,6
532,Munich Re,7
532,Economical Insurance,8
532,RSM Canada,9
532,Echelon Insurance / CCG Group,10
532,Ontario Teachers' Pension Plan,11
532,Swiss Re,12
532,Mercer Canada,13
532,Wawanesa Insurance,14
532,The Co-operators,15
532,iA Financial Group,15
532,PartnerRe,15
532,Milliman,15
532,Foresters Financial,15
532,Desjardins,15
532,Normandin Beaudry,15
532,Intact Insurance,15
532,Northbridge Financial Corporation,15
532,Moody's Analytics,15
14,Canada Life,1
14,Intact Insurance,2
14,Wawanesa Insurance,3
14,Ontario Teachers' Pension Plan,4
14,Desjardins,5
14,Swiss Re,6
14,The Co-operators,7
14,Manulife,8
14,Economical Insurance,9
14,Northbridge Financial Corporation,10
14,Royal and Sun Alliance (RSA),11
14,CAAT Pension Plan,12
14,iA Financial Group,13
14,Foresters Financial,14
14,Deloitte,15
14,PartnerRe,15
14,KPMG Canada,15
14,Milliman,15
14,Mercer Canada,15
14,Echelon Insurance / CCG Group,15
14,Normandin Beaudry,15
14,Munich Re,15
14,Moody's Analytics,15
14,RSM Canada,15
514,Manulife,1
514,Royal and Sun Alliance (RSA),2
514,Deloitte,3
514,Canada Life,4
514,Intact Insurance,6
514,Wawanesa Insurance,7
514,KPMG Canada,8
514,Desjardins,9
514,Echelon Insurance / CCG Group,10
514,Economical Insurance,11
514,Foresters Financial,12
514,Moody's Analytics,13
514,RSM Canada,14
514,The Co-operators,15
514,Swiss Re,15
514,PartnerRe,15
514,CAAT Pension Plan,15
514,Milliman,15
514,Mercer Canada,15
514,Normandin Beaudry,15
514,Munich Re,15
514,Northbridge Financial Corporation,15
514,iA Financial Group,15
514,Ontario Teachers' Pension Plan,15
452,Moody's Analytics,1
452,Manulife,2
452,Intact Insurance,3
452,Ontario Teachers' Pension Plan,4
452,Royal and Sun Alliance (RSA),5
452,Milliman,6
452,KPMG Canada,7
452,iA Financial Group,8
452,Canada Life,9
452,CAAT Pension Plan,10
452,Swiss Re,11
452,Wawanesa Insurance,12
452,Munich Re,13
452,Mercer Canada,14
452,Foresters Financial,15
452,Deloitte,15
452,Economical Insurance,15
452,PartnerRe,15
452,The Co-operators,15
452,Echelon Insurance / CCG Group,15
452,Desjardins,15
452,Normandin Beaudry,15
452,Northbridge Financial Corporation,15
452,RSM Canada,15
489,Economical Insurance,1
489,Intact Insurance,2
489,The Co-operators,3
489,Wawanesa Insurance,4
489,PartnerRe,5
489,Royal and Sun Alliance (RSA),6
489,Swiss Re,7
489,Northbridge Financial Corporation,8
489,Desjardins,9
489,Canada Life,10
489,Munich Re,11
489,Manulife,12
489,Foresters Financial,13
489,Deloitte,14
489,Milliman,15
489,iA Financial Group,15
489,KPMG Canada,15
489,CAAT Pension Plan,15
489,Mercer Canada,15
489,Echelon Insurance / CCG Group,15
489,Normandin Beaudry,15
489,Moody's Analytics,15
489,RSM Canada,15
489,Ontario Teachers' Pension Plan,15
418,Canada Life,1
418,Manulife,2
418,Deloitte,3
418,Desjardins,4
418,CAAT Pension Plan,5
418,iA Financial Group,6
418,Ontario Teachers' Pension Plan,7
418,Swiss Re,8
418,Echelon Insurance / CCG Group,9
418,Economical Insurance,10
418,Foresters Financial,11
418,Intact Insurance,12
418,KPMG Canada,13
418,Mercer Canada,14
418,Milliman,15
418,Royal and Sun Alliance (RSA),15
418,PartnerRe,15
418,The Co-operators,15
418,Wawanesa Insurance,15
418,Normandin Beaudry,15
418,Munich Re,15
418,Northbridge Financial Corporation,15
418,Moody's Analytics,15
418,RSM Canada,15
113,Desjardins,1
113,Wawanesa Insurance,2
113,Manulife,3
113,Canada Life,4
113,Royal and Sun Alliance (RSA),5
113,The Co-operators,6
113,Northbridge Financial Corporation,7
113,iA Financial Group,8
113,RSM Canada,10
113,Intact Insurance,11
113,Munich Re,12
113,Swiss Re,13
113,PartnerRe,14
113,Mercer Canada,15
113,Deloitte,15
113,Economical Insurance,15
113,KPMG Canada,15
113,CAAT Pension Plan,15
113,Milliman,15
113,Foresters Financial,15
113,Echelon Insurance / CCG Group,15
113,Normandin Beaudry,15
113,Moody's Analytics,15
113,Ontario Teachers' Pension Plan,15
649,Manulife,1
649,Desjardins,2
649,Normandin Beaudry,3
649,Intact Insurance,4
649,Deloitte,5
649,Milliman,6
649,Munich Re,7
649,Ontario Teachers' Pension Plan,8
649,Swiss Re,9
649,Mercer Canada,10
649,iA Financial Group,11
649,Echelon Insurance / CCG Group,12
649,Canada Life,13
649,KPMG Canada,14
649,Economical Insurance,15
649,Royal and Sun Alliance (RSA),15
649,PartnerRe,15
649,CAAT Pension Plan,15
649,Foresters Financial,15
649,The Co-operators,15
649,Wawanesa Insurance,15
649,Northbridge Financial Corporation,15
649,Moody's Analytics,15
649,RSM Canada,15
263,Canada Life,1
263,Manulife,2
263,Swiss Re,3
263,Wawanesa Insurance,4
263,Royal and Sun Alliance (RSA),5
263,Mercer Canada,6
263,Normandin Beaudry,7
263,Economical Insurance,8
263,Northbridge Financial Corporation,9
263,Moody's Analytics,10
263,Munich Re,11
263,RSM Canada,12
263,Echelon Insurance / CCG Group,13
263,The Co-operators,14
263,Milliman,15
263,Deloitte,15
263,PartnerRe,15
263,KPMG Canada,15
263,CAAT Pension Plan,15
263,Foresters Financial,15
263,Desjardins,15
263,Intact Insurance,15
263,iA Financial Group,15
263,Ontario Teachers' Pension Plan,15
392,Manulife,1
392,Canada Life,2
392,Munich Re,3
392,Deloitte,4
392,Intact Insurance,5
392,Desjardins,6
392,Wawanesa Insurance,7
392,PartnerRe,8
392,Swiss Re,9
392,Ontario Teachers' Pension Plan,10
392,Mercer Canada,11
392,KPMG Canada,12
392,RSM Canada,13
392,Royal and Sun Alliance (RSA),14
392,Foresters Financial,15
392,Economical Insurance,15
392,iA Financial Group,15
392,CAAT Pension Plan,15
392,Milliman,15
392,The Co-operators,15
392,Echelon Insurance / CCG Group,15
392,Normandin Beaudry,15
392,Northbridge Financial Corporation,15
392,Moody's Analytics,15
464,Deloitte,1
464,Desjardins,2
464,Manulife,3
464,Moody's Analytics,4
464,KPMG Canada,5
464,Milliman,6
464,iA Financial Group,7
464,Foresters Financial,8
464,Mercer Canada,9
464,CAAT Pension Plan,10
464,Normandin Beaudry,11
464,PartnerRe,12
464,Munich Re,13
464,RSM Canada,14
464,Northbridge Financial Corporation,15
464,Economical Insurance,15
464,Royal and Sun Alliance (RSA),15
464,Swiss Re,15
464,The Co-operators,15
464,Wawanesa Insurance,15
464,Echelon Insurance / CCG Group,15
464,Canada Life,15
464,Intact Insurance,15
464,Ontario Teachers' Pension Plan,15
609,Deloitte,1
609,KPMG Canada,2
609,Manulife,3
609,Intact Insurance,4
609,Moody's Analytics,5
609,Desjardins,6
609,Economical Insurance,7
609,Canada Life,8
609,Munich Re,9
609,Swiss Re,10
609,PartnerRe,11
609,Wawanesa Insurance,12
609,Mercer Canada,13
609,Milliman,14
609,Ontario Teachers' Pension Plan,15
609,Royal and Sun Alliance (RSA),15
609,CAAT Pension Plan,15
609,Foresters Financial,15
609,The Co-operators,15
609,Echelon Insurance / CCG Group,15
609,Normandin Beaudry,15
609,Northbridge Financial Corporation,15
609,iA Financial Group,15
609,RSM Canada,15
616,Canada Life,1
616,Manulife,2
616,Intact Insurance,3
616,Desjardins,4
616,Wawanesa Insurance,5
616,Northbridge Financial Corporation,6
616,The Co-operators,7
616,Economical Insurance,8
616,Moody's Analytics,9
616,Mercer Canada,10
616,PartnerRe,11
616,RSM Canada,12
616,Foresters Financial,13
616,Deloitte,14
616,Swiss Re,15
616,Royal and Sun Alliance (RSA),15
616,KPMG Canada,15
616,CAAT Pension Plan,15
616,Milliman,15
